method,sparse_rate,sparse_seed,anchor_count,anchor_count_std,valid_count,valid_count_std,mw_anchor_count,mw_anchor_count_std,mw_design_rank,mw_design_rank_std,rmse,rmse_std,mae,mae_std,median_ae,median_ae_std,p90_ae,p90_ae_std,p95_ae,p95_ae_std,bias_db,bias_db_std,std_error_db,std_error_db_std,count,count_std,los_rmse,los_rmse_std,nlos_rmse,nlos_rmse_std,high_wall_rmse,high_wall_rmse_std,unclipped_rmse,unclipped_rmse_std,unclipped_count,unclipped_count_std,clipped_pixel_fraction,clipped_pixel_fraction_std,non_anchor_rmse,non_anchor_rmse_std,non_anchor_mae,non_anchor_mae_std,non_anchor_p90_ae,non_anchor_p90_ae_std,non_anchor_count,non_anchor_count_std,non_anchor_los_rmse,non_anchor_los_rmse_std,non_anchor_nlos_rmse,non_anchor_nlos_rmse_std,free_space_rmse,free_space_rmse_std,free_space_mae,free_space_mae_std,free_space_p90_ae,free_space_p90_ae_std,free_space_count,free_space_count_std,wall_region_rmse,wall_region_rmse_std,rmse_delta_vs_multi_wall,rmse_delta_vs_multi_wall_std,rmse_delta_vs_direct_rf,rmse_delta_vs_direct_rf_std,num_rows,seed,experiment_name,run_dir
direct_rf_all_features,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.206811487802398,0.903367578194578,2.151055176973343,0.6671985133400743,1.3294884147644044,0.5177459945404709,5.328884965896607,1.5482678718723275,6.993223624229431,1.9666423165023577,-0.1977836336698383,0.4210894684031308,3.177027797222137,0.8892521595510475,69171.2,62288.73393528756,0.8178329638881741,0.5568322805722583,3.3300425594941863,0.9401426146186408,3.479322736378528,0.9534599475201042,3.206811487802398,0.903367578194578,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.2138205735289467,0.905142133910337,2.158391189336777,0.6695417010192081,5.340236249923706,1.5502032189479615,68825.0,61977.186267776655,0.8185873303914252,0.5578680024290708,3.3373359710811807,0.9419697921165704,3.1184501708470385,0.8900942727700741,2.077029970884323,0.6510106462043527,5.176613564491272,1.5416249347606208,66369.0,61020.82222471212,4.450997102251184,0.8825701879136605,-2.8490059122867306,1.2328336330362482,0.0,0.0,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
wallpath_extra,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.326178539124794,0.9773668708675102,2.2284581422805787,0.6961199782301248,1.383479118347168,0.5387029334868384,5.413303550720215,1.537497561466939,7.130911864280701,1.941072447308311,-0.0285442915355961,0.3407345140560227,3.3120090098381043,0.9660236299180266,69171.2,62288.73393528756,1.491974948676187,0.9501186737147844,3.4404633851652915,1.0229871118698268,3.585502419712049,1.0523640685852549,3.326178539124794,0.9773668708675102,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.3341024598955307,0.9796587072673256,2.2376151185035704,0.6990507376554794,5.4256683397293095,1.5399933489424316,68825.0,61977.186267776655,1.4949222042662589,0.9513907254117272,3.44867456902869,1.025401044441819,3.220287580861793,0.941282853425112,2.152866115570069,0.6727560587008594,5.257027339935303,1.5104500962851353,66369.0,61020.82222471212,4.741830674303693,1.28659892243556,-2.729638860964335,1.1146347721931396,0.1193670513223961,0.3743509216086669,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
wallpath_rf,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.3365618863735933,0.996484618574396,2.2166351261138915,0.7103962782973565,1.3564035606384277,0.5579517272105708,5.414677273750305,1.5391074841297363,7.16006356716156,1.951665755350727,-0.0254181206619832,0.3524761704885985,3.3212993035316467,0.9851690345173204,69171.2,62288.73393528756,1.6836298859822143,1.0279495708792126,3.4464695777871985,1.039864217602223,3.5937062572788663,1.068222898912214,3.3365618863735933,0.996484618574396,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.3444052931691104,0.998795225095719,2.225498427867889,0.713277811514465,5.427056387901306,1.5417985335396704,68825.0,61977.186267776655,1.6873929971399653,1.0296383287896067,3.4545854271937437,1.0422992939327818,3.226416854655122,0.9571450482900856,2.1393694860935213,0.6859094001137933,5.254980801582336,1.511922991095039,66369.0,61020.82222471212,4.786411568913011,1.336260177731058,-2.7192555137155354,1.1201248095473864,0.1297503985711953,0.3711542071504491,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
wallpath_calibrated,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.340694543187049,0.9015362310226518,2.312365788936615,0.6400088511583594,1.5067636489868164,0.4766473702071991,5.54308966255188,1.5617780660037517,7.192255109786987,1.9872867174628293,-0.4026032394340727,0.5204432197332131,3.2835745120048525,0.8714776492204992,69171.2,62288.73393528756,0.8547947364517335,0.4270657983543407,3.470549735504928,0.9393802107276408,3.627697101051833,0.9567587871487264,3.340694543187049,0.9015362310226518,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.3480647237859222,0.9032473786419608,2.3206812858581545,0.6422919145856911,5.554399656295776,1.5641759370842985,68825.0,61977.186267776655,0.8561731864390094,0.4277586713726824,3.478222026529027,0.9411970956251388,3.252199294253784,0.8813602448819587,2.241689507007599,0.6220307359039536,5.399115302085876,1.5433423186355903,66369.0,61020.82222471212,4.574142191270292,1.0189113503894616,-2.7151228569020804,1.17371945909116,0.1338830553846506,0.1983610564049991,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
multi_wall_residual_idw,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,4.075180120026953,1.3353319157140549,2.7360416407585144,0.7136797065539152,1.889754135131836,0.5146405641924239,6.149626851081848,1.595591023444417,7.9982235107421875,2.109145966794122,-0.0099262951998971,0.3930120654822141,4.060726540565491,1.3218433820202202,69171.2,62288.73393528756,3.417888312833509,1.8303263017179556,4.150942021110493,1.4412826981510516,4.306166184996557,1.512244457296308,4.075180120026953,1.3353319157140549,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.085422717076685,1.3386922711302869,2.749812553882599,0.7172781356957723,6.163166273117065,1.5991530577274198,68825.0,61977.186267776655,3.426180863574701,1.8330515375773853,4.161379369291905,1.444905581876436,3.932048455412197,1.2361583462933172,2.66182052898407,0.6878332810744255,6.014543929100037,1.5626038636141406,66369.0,61020.82222471212,5.881434792518629,2.576315136598234,-1.9806372800621752,0.8656156422840887,0.8683686322245556,0.9003598394377995,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
idw,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,4.771028589687134,1.125317690261494,3.510724458694458,0.845286967205879,2.622158851623535,0.6847566902413469,7.826336919784546,1.8881121796978464,9.820024229049682,2.4345427730499267,-0.1104326933430275,0.6180587006395517,4.735328663825989,1.1016653101562188,69171.2,62288.73393528756,8.722119052135747,4.080985313162839,4.482937192087509,1.1054382669815692,4.467597153967822,1.0595541763671956,4.771028589687134,1.125317690261494,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.783020145485756,1.1281524995237076,3.528394380569458,0.8495504062726439,7.841400772094727,1.891998138305357,68825.0,61977.186267776655,8.74249322093976,4.082935294742795,4.494211416444211,1.1082296604566018,4.731618592404846,1.1221943732876145,3.476931052207947,0.8407979755007498,7.761490858078003,1.8842982382114453,66369.0,61020.82222471212,5.4326643533501775,1.021716377160731,-1.284788810401995,1.3240391514257108,1.5642171018847355,0.5861053718388949,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
direct_rf_sparse_anchor,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,5.031928046389917,1.0594021952869166,3.6464574737548823,0.8616121637553521,2.674164375305176,0.93913341814382,8.477626140594483,1.8361890643451135,10.550891860961912,2.30105819541949,-1.008590634535998,0.9621097764949949,4.838822975158691,1.0439605882459315,69171.2,62288.73393528756,0.8209079053253393,0.415791089000437,5.23220496791277,1.1060664131640374,5.5077403804003735,1.0924151475045996,5.031928046389917,1.0594021952869166,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.032281431712886,1.0596371765288934,3.6465700826644896,0.8618058426507609,8.47809280014038,1.8364477806824275,68825.0,61977.186267776655,0.8206119744529796,0.4160504340096445,5.232573536737934,1.106255169228416,4.962531005007772,1.0558959559087986,3.5802226152420045,0.8647811879136836,8.371497453689575,1.8300107680315836,66369.0,61020.82222471212,6.017314627154859,1.1765557728999083,-1.023889353699212,1.0821667638715988,1.8251165585875189,0.7086917201301073,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
multi_wall,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,6.055817400089129,1.4510678729362474,4.605787878990173,1.039196813930538,3.765987144470215,0.99698127459394,9.433573015213012,2.0360565832875177,11.58434896659851,2.4874453592608536,-0.0033090654066763,0.4679749308585058,6.040413730621338,1.4404425448381977,69171.2,62288.73393528756,5.681677017070101,2.209701685465177,6.102872399143579,1.5377616262878775,6.273630532399667,1.5968916816036571,6.055817400089129,1.4510678729362474,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,6.057421100498471,1.452596665623438,4.606573189735412,1.039375512579508,9.435304389953613,2.0368512406026547,68825.0,61977.186267776655,5.682610787924321,2.2096573961583483,6.104484834264534,1.5395966583740468,5.948789303874688,1.3899307559675105,4.552659896850586,1.035052621049294,9.330752906799315,2.029063860400385,66369.0,61020.82222471212,7.525675296974921,2.557948779467935,0.0,0.0,2.8490059122867306,1.2328336330362482,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
direct_rf_geometry,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,6.694947712670335,2.198657472757497,4.817282141685486,1.7376287433187334,3.499749885559082,1.674528518796646,11.27418274497986,3.8092198936901314,14.072014652252196,4.651281647946632,-1.8967357342531903,2.760215809504049,5.973671698570252,1.6669602085450357,69171.2,62288.73393528756,0.8476529416892078,0.5172941494247714,6.9541576327053205,2.261780416663055,7.328429440655198,2.2772713258846107,6.694947712670335,2.198657472757497,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,6.694793205791584,2.198582799697199,4.816973608970642,1.7376000095609416,11.274043630599976,3.8089921907567543,68825.0,61977.186267776655,0.8474177657161912,0.5175825665951062,6.953996213373543,2.2616692453880827,6.620091755838351,2.2117088402346563,4.74441401386261,1.7487595465061476,11.168222133636474,3.826406592402556,66369.0,61020.82222471212,7.795022676988558,2.1593957510294746,0.6391303125812065,2.01602566949476,3.488136224867938,1.6928641953129029,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
log_distance,0.005,22,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,7.500633208514376,2.018762920962,6.027122391700745,1.7210527187850897,5.19575093460083,1.7132457982714018,12.181028232574462,3.256024686939796,14.394438648223876,3.728076522618406,-0.0153940687053836,0.616517093992797,7.478959379196167,2.005755863514469,69171.2,62288.73393528756,9.668317936139584,3.789443316358352,7.278367154554061,1.997769753668551,7.253780703747709,1.9980440238140469,7.500633208514376,2.018762920962,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,7.501340540838652,2.019187409297844,6.027570562362671,1.7213172868714544,12.182034133911133,3.256671549921156,68825.0,61977.186267776655,9.669680319351604,3.789834790989645,7.278881316945641,1.99817373478082,7.495076197817765,2.0270102906600505,6.024146188735962,1.7303030108591486,12.16893962097168,3.26451040728295,66369.0,61020.82222471212,7.651344014530517,1.9003388501198613,1.4448158084252467,1.5440153822612324,4.2938217207119775,1.445950267274169,250,22,wallpath_pi_task1_final_seed22_r0005,results\wallpath_pi_task1_final_seed22_r0005\run_1
direct_extra_all_features,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,2.879273669396942,0.8414855560282951,1.91099862742424,0.6075348055654302,1.1426648330688476,0.4341763142700224,4.781071276664734,1.4869245550538832,6.332045184135437,1.846992508003268,-0.1844373376116855,0.3797723688125181,2.8553412675857546,0.8172101051799331,69171.2,62288.73393528756,0.7543502662992416,0.3661327879222606,2.990052342712938,0.8738061105366365,3.122071249880692,0.891572336096964,2.879273669396942,0.8414855560282951,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.891471544889906,0.8441475627688101,1.9231200823783876,0.6109859171280592,4.801709329605102,1.4897401192009367,68479.2,61665.9996840083,0.7551917615831538,0.3672502914456899,3.0027558621633643,0.8765760874633635,2.7900292827627395,0.8348257366412923,1.8382245018482208,0.5922080634541017,4.6238246717453,1.4882772878141362,66369.0,61020.82222471212,4.139569502258507,0.7613182807318971,-3.080477062115294,1.1787468685558666,-0.0104562498525577,0.0699319581262734,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
direct_rf_all_features,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,2.8897299192495,0.8222311532109411,1.8990029711723329,0.5882965419607438,1.1197327919006348,0.4141102424052086,4.777639476776123,1.4325343275274955,6.35840399646759,1.7785667140979131,-0.1414372752457857,0.3519198677075393,2.869469288825989,0.8059821836278541,69171.2,62288.73393528756,0.7943817431594424,0.4857392774503468,3.000114067103539,0.8553921455198007,3.132231238536906,0.8715226502638841,2.8897299192495,0.8222311532109411,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.902516837649641,0.8253309756010262,1.912188158750534,0.592422871993556,4.799315508842469,1.4357482812273383,68479.2,61665.9996840083,0.7959904832364558,0.4875132583080732,3.0134130494575637,0.858614259177315,2.7948299184852985,0.8091309790171747,1.823418902397156,0.5697660869620772,4.610911450386047,1.4247718480183629,66369.0,61020.82222471212,4.19845454971098,0.7972662813052015,-3.0700208122627366,1.1581113630744997,0.0,0.0,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
wallpath_extra,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,2.959541842008365,0.8636254588037491,1.9153066427707672,0.6072568254587242,1.1073700790405274,0.4498899371274878,4.78986074924469,1.372154691358494,6.415302514076233,1.7121132272398647,0.0105738293231697,0.2675171431157753,2.9500387234687806,0.8549290043179644,69171.2,62288.73393528756,1.3268531087765107,0.837132393179858,3.062811935931662,0.9118886275617804,3.194127586148418,0.940704184344063,2.959541842008365,0.8636254588037491,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.973784427254929,0.867737235529031,1.931240053653717,0.6124658053714965,4.81311506652832,1.3761843659249162,68479.2,61665.9996840083,1.332538714041578,0.8402097749098745,3.0775600317582086,0.9162206327402722,2.849879545457866,0.8287610827018927,1.837968188285828,0.5835381428209848,4.6185340995788575,1.3511186705643687,66369.0,61020.82222471212,4.408171371531057,1.1461576448597062,-3.000208889503871,1.0612637188010468,0.0698119227588649,0.3167563171412161,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
wallpath_rf,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,2.979596753258156,0.8813731765462315,1.9137778468132016,0.6221671117447765,1.093921890258789,0.467980191877069,4.803972579956055,1.3841175817224345,6.458621762275696,1.7263757187125135,0.0100416955905966,0.2782988385618328,2.9694035987854006,0.8720684230681536,69171.2,62288.73393528756,1.5281937891216486,0.9711283791610472,3.0784764439812826,0.9263670539848434,3.210908645921952,0.9534984724624832,2.979596753258156,0.8813731765462315,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.9937966441239543,0.8855861083094413,1.9292157697677608,0.6273702110508776,4.827937303543091,1.3884105379491003,68479.2,61665.9996840083,1.5349125339838052,0.9749945565457364,3.0931568862737184,0.930792349931859,2.865429843407735,0.8388724724809232,1.835267972946167,0.5979304326081389,4.629899677276612,1.3624104139420532,66369.0,61020.82222471212,4.459421495378983,1.240618939832281,-2.98015397825408,1.056033859178827,0.0898668340086563,0.3174175390941885,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
wallpath_calibrated,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,3.0179166374641464,0.7891570660525241,2.0638705978393554,0.5533628995941055,1.3148594436645509,0.3963574764081127,4.989912959098816,1.3770718127671302,6.519644519805908,1.7462583752024756,-0.2877192556257359,0.4442661071345839,2.9775459117889405,0.7652645192328102,69171.2,62288.73393528756,0.8583484013902993,0.4575734525036476,3.1342934880986,0.8251681069042136,3.274339794005548,0.8440630053108364,3.0179166374641464,0.7891570660525241,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.031452429494948,0.7922679783379567,2.078893381118774,0.557456849039754,5.01088623046875,1.3811186038977412,68479.2,61665.9996840083,0.8619725827238848,0.4594223297658693,3.1483656393549926,0.8284796191699733,2.927059880138462,0.7719025782521565,1.9927143020629885,0.5354711903188981,4.837084347724915,1.3575787096387406,66369.0,61020.82222471212,4.278676986066946,0.8402556954143343,-2.9418340940480903,1.1032084473974162,0.1281867182146459,0.132509118014893,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
multi_wall_residual_idw,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,3.676604459568258,1.1183314033987204,2.455594575405121,0.5997326198863205,1.67094877243042,0.4169878401652079,5.56601501083374,1.378031691036771,7.261279412269593,1.8305316693499476,0.0031368774398724,0.2799953162210504,3.668000916481018,1.111857889895174,69171.2,62288.73393528756,3.046932991903544,1.5490669248432098,3.74656151580267,1.1960897544301383,3.891151632218031,1.2584908032424325,3.676604459568258,1.1183314033987204,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.695148852600645,1.1239834891711027,2.480428367137909,0.605814520265709,5.590673468589783,1.384337824133181,68479.2,61665.9996840083,3.0618995067676145,1.555606434049705,3.765454997309085,1.202094014939966,3.53572415595485,0.9975687968633014,2.383606053829193,0.5750212115563725,5.430363353729248,1.3492673608158123,66369.0,61020.82222471212,5.393077976310391,2.388759934906909,-2.283146271943978,0.8561770932839381,0.7868745403187584,0.7097233832702702,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
idw,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,4.254425988488364,0.9386993844605348,3.120638788700104,0.6994233705129254,2.331136604309082,0.5615879955920388,6.957015922546387,1.5915958345553165,8.732178197860717,1.9888330696203491,-0.1615015423686854,0.3692838101897157,4.237652940750122,0.9285818401566146,69171.2,62288.73393528756,7.811155632818186,3.2202819251290165,4.007153661218282,0.9292885446433906,4.006938131306444,0.9177985288853138,4.254425988488364,0.9386993844605348,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.275884706451949,0.9434506890754802,3.152198243618012,0.7065202932391621,6.983427736282349,1.597036116128815,68479.2,61665.9996840083,7.849173917826198,3.230648867563038,4.027367691038854,0.9339878749921908,4.213997843846718,0.9358262735967656,3.086714588642121,0.6943054095660405,6.888784732818603,1.5852031727195093,66369.0,61020.82222471212,4.936695106309512,0.8151143308972519,-1.705324743023872,1.172952491630127,1.3646960692388643,0.4174546120483151,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
direct_rf_sparse_anchor,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,5.045408583952111,1.0361149035507409,3.662933620452881,0.8332357846054564,2.679590576171875,0.8916490773407694,8.461163312911987,1.8593362534721043,10.529040384292603,2.268861537597268,-0.9087543004900216,0.9694829390333826,4.878640395164489,0.9833211771861528,69171.2,62288.73393528756,0.8669072899783218,0.4894509245600728,5.246885596755663,1.087416812000589,5.517806670068171,1.0778319690738185,5.045408583952111,1.0361149035507409,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.0460288417888695,1.036785116333083,3.663246006965637,0.8337360217540861,8.46233332824707,1.8611501114753937,68479.2,61665.9996840083,0.8664725852234074,0.4904648898984507,5.247516805263465,1.0880174723271725,4.97385881259792,1.0338493125733643,3.59555504989624,0.8358267482665312,8.355928949356079,1.8563985405029824,66369.0,61020.82222471212,6.094586061765052,1.10921893553618,-0.9143421475601248,0.9693712799268908,2.155678664702612,0.7111753746691216,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
multi_wall,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,5.959750731512236,1.3578840998355026,4.562365286827087,1.0131313300949625,3.734284687042236,0.9840273055348449,9.370019901275636,1.9743639419207475,11.45173041343689,2.418290843162233,0.0260350116995396,0.3466114308638124,5.951056636810303,1.352097225069015,69171.2,62288.73393528756,5.700457751464003,2.197314198958189,5.998067545439412,1.4112878847300996,6.162650980669531,1.46397571727436,5.959750731512236,1.3578840998355026,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.9617777733938055,1.3598101295564589,4.563298348426819,1.0132922149736665,9.371751363754273,1.974808038687656,68479.2,61665.9996840083,5.701628197670894,2.19891539577782,6.00002259568541,1.4134957090910698,5.856515082209851,1.2933578187577963,4.51157116317749,1.0102780977857622,9.279763006210327,1.9738269993140392,66369.0,61020.82222471212,7.344456161960712,2.463150423738944,0.0,0.0,3.0700208122627366,1.1581113630744997,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
direct_rf_geometry,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,6.285626961230178,1.2565235906601724,4.426608061790466,1.0590560575659465,3.052161602020264,1.235623891672186,10.628701023101806,2.297211090669924,13.391323280334472,2.76680626936186,0.033401664125733,2.568707830768344,5.789915103912353,0.9952143009418628,69171.2,62288.73393528756,0.8798331390648069,0.5427718599635443,6.53214571805511,1.2854846827527933,6.903380818751472,1.344625284217882,6.285626961230178,1.2565235906601724,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,6.285093909701248,1.2568117297855184,4.426055996894837,1.0593557033110022,10.62761248588562,2.297658210662908,68479.2,61665.9996840083,0.8790754629615347,0.5429214846584304,6.531586832773402,1.2857208008636236,6.179372390694323,1.2799002316369774,4.333464737892151,1.0866549849701364,10.457925493240356,2.331525764242564,66369.0,61020.82222471212,8.015881749072053,1.8365968694219788,0.3258762297179414,1.573680675693326,3.3958970419806773,1.3797453905294847,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
log_distance,0.01,22,692.0,622.7342868092871,69171.2,62288.73393528756,692.0,622.7342868092871,3.4,0.490880693673816,7.467602007364036,1.995381915718959,6.004722551345825,1.706840952042146,5.181112510681152,1.70340887933028,12.127782093048095,3.215529156753871,14.315346431732175,3.6508523968423994,-0.0443630175380967,0.4522872182522324,7.456207551956177,1.9868920427178205,69171.2,62288.73393528756,9.567662071633034,3.7353192201261263,7.257729613952657,1.9830077974560345,7.239721669973978,1.9985635671914888,7.467602007364036,1.995381915718959,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,7.468595355353894,1.995805690716706,6.005456728935242,1.707225686293166,12.128972583770752,3.2161891332166888,68479.2,61665.9996840083,9.569268768884166,3.730234957497689,7.258363479775789,1.9834107022188976,7.4606578775726815,2.002015273339713,6.000427942276001,1.7145173948221475,12.111965375900269,3.2197534114569053,66369.0,61020.82222471212,7.633858780225514,1.892617573416464,1.5078512758517992,1.4855911619239195,4.577872088114535,1.4126132357075516,250,22,wallpath_pi_task1_final_seed22_r001,results\wallpath_pi_task1_final_seed22_r001\run_1
direct_extra_all_features,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.2202653660035865,0.6588173569683019,1.3993111419677735,0.468162203737529,0.7687052001953125,0.2955588274406646,3.5646011290550232,1.2109263863513904,4.9411069164276125,1.462428825842331,-0.1049242602898739,0.2353598545274659,2.2090689039230345,0.6462058533842902,69171.2,62288.73393528756,0.7023602282297152,0.3049099739501291,2.303859813596955,0.6861236627078056,2.404259509201233,0.6994299679522169,2.2202653660035865,0.6588173569683019,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.2704753967602667,0.6704961860627136,1.4473990144729614,0.4825631419133376,3.658554631710053,1.2236440310226238,65712.4,59174.42195997515,0.7100751970695474,0.3067023058876802,2.35619239924598,0.6984572709513042,2.125776134971661,0.6534039372705933,1.3314507427215576,0.4531854198996728,3.39205770111084,1.206604865426998,66369.0,61020.82222471212,3.4840258439691825,0.5686520696019777,-3.648836995157959,1.0952270137540678,-0.0154018718612391,0.0752601970704024,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
direct_rf_all_features,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.235667237864825,0.6647363462777987,1.3727454464435578,0.4628444528585708,0.7245698547363282,0.2803205843722559,3.536749419212341,1.208994909015809,4.983989928245545,1.4499060864105855,-0.0536460920043173,0.1749281990722525,2.2299801273345947,0.6588522014027544,69171.2,62288.73393528756,0.7836673282378324,0.3777381398548651,2.3173206331955245,0.6947620715912184,2.4166530415757124,0.7095607678362857,2.235667237864825,0.6647363462777987,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.2882529382306847,0.6786384227804063,1.4262931537628174,0.4804454025789418,3.6364339337348937,1.2249281413962136,65712.4,59174.42195997515,0.7959311996200171,0.3849680939762482,2.3719918606707275,0.7094381758482041,2.134389258685604,0.6522497235229242,1.3021751160621644,0.4440487984541863,3.3528361134529114,1.1951800530570051,66369.0,61020.82222471212,3.5585465504184257,0.6328076651576148,-3.63343512329672,1.0793954353506032,0.0,0.0,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
